primaryCategories; city;country;name;postalCode;province;reviews.rating
Accommodation & Food Services;East Sandwich;US;Sandy Neck Motel;02537-1472;MA;4.0
Accommodation & Food Services;Brewster;US;Brewster By The Sea;02631-1035;MA;5.0
Accommodation & Food Services;Middletown;US;Hampton Inn & Suites Newport/Middletown;02842-7326;RI;5.0
Accommodation & Food Services;Franconia;US;Cannon Mountain View Motel;03580-4807;NH;5.0
Accommodation & Food Services;Franconia;US;Cannon Mountain View Motel;03580-4807;NH;1.0
Accommodation & Food Services;Franconia;US;Cannon Mountain View Motel;03580-4807;NH;1.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;4.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Freehold;US;Radisson Hotel Freehold;07728-2514;NJ;5.0
Accommodation & Food Services;Mount Arlington;US;Courtyard Rockaway-Mt. Arlington;07856-1301;NJ;5.0
Accommodation & Food Services;Atlantic City;US;The Annex at The Chelsea;08401-6222;NJ;1.0
Accommodation & Food Services;Atlantic City;US;Rodeway Inn Oceanview;08401-6231;NJ;4.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;4.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;2.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;1.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;1.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;4.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;4.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;4.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;3.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;3.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;5.0
Accommodation & Food Services;Atlantic City;US;Best Western Envoy Inn;08401-8011;NJ;4.0
Accommodation & Food Services;New York;US;The Redbury New York;10016-7902;NY;3.0
Accommodation & Food Services;New York;US;DoubleTree by Hilton Hotel Metropolitan - New York City;10022-7562;NY;5.0
Accommodation & Food Services;New York;US;Central Park West Hostel;10024-2843;NY;2.0
Accommodation & Food Services;Henrietta;US;Microtel Inn by Wyndham Henrietta/Rochester;14467-9374;NY;4.0
Accommodation & Food Services;Henrietta;US;Microtel Inn by Wyndham Henrietta/Rochester;14467-9374;NY;3.0
Accommodation & Food Services;Henrietta;US;Microtel Inn by Wyndham Henrietta/Rochester;14467-9374;NY;2.0
Accommodation & Food Services;Ronks;US;Candlelight Inn Bed & Breakfast;17572-9771;PA;5.0
Accommodation & Food Services;Ronks;US;Candlelight Inn Bed & Breakfast;17572-9771;PA;1.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Aloft Philadelphia Downtown;19107-6523;PA;5.0
Accommodation & Food Services;Philadelphia;US;Fairfield Inn Philadelphia Airport;19153-3192;PA;5.0
Accommodation & Food Services;Philadelphia;US;Fairfield Inn Philadelphia Airport;19153-3192;PA;4.0
Accommodation & Food Services;Philadelphia;US;Fairfield Inn Philadelphia Airport;19153-3192;PA;5.0
Accommodation & Food Services;Vienna;US;Residence Inn Tysons Corner;22182-2214;VA;4.0
Accommodation & Food Services;Vienna;US;Residence Inn Tysons Corner;22182-2214;VA;4.0
Accommodation & Food Services;Richmond;US;Red Roof Inn - Richmond South;23234-2240;VA;4.0
Accommodation & Food Services;Richmond;US;Red Roof Inn - Richmond South;23234-2240;VA;4.0
Accommodation & Food Services;Newport News;US;Courtyard Newport News Airport;23602-4509;VA;5.0
Accommodation & Food Services;Salem;US;La Quinta Inn Roanoke Salem;24153-3003;VA;5.0
Accommodation & Food Services;Salem;US;La Quinta Inn Roanoke Salem;24153-3003;VA;4.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;5.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;5.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;2.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;4.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;4.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;1.0
Accommodation & Food Services;Atlanta;US;Motel 6 Atlanta Downtown;30303-1212;GA;4.0
Accommodation & Food Services;Atlanta;US;The St. Regis Atlanta;30305-1444;GA;5.0
Accommodation & Food Services;Atlanta;US;The St. Regis Atlanta;30305-1444;GA;5.0
Accommodation & Food Services;Atlanta;US;The St. Regis Atlanta;30305-1444;GA;5.0
Accommodation & Food Services;Atlanta;US;The St. Regis Atlanta;30305-1444;GA;5.0
Accommodation & Food Services;Atlanta;US;The St. Regis Atlanta;30305-1444;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;2.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;3.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;4.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;4.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;4.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;2.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;2.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;4.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;5.0
Accommodation & Food Services;Atlanta;US;Hilton Garden Inn Atlanta Downtown;30313-1801;GA;4.0
Accommodation & Food Services;Atlanta;US;Hampton Inn Atlanta-Perimeter Center;30328-6118;GA;4.0
Accommodation & Food Services;Atlanta;US;Quality Inn & Suites;30336-1731;GA;1.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;5.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;3.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;1.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;5.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;3.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;5.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;1.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;2.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;1.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;5.0
Accommodation & Food Services;Atlanta;US;Drury Inn & Suites Atlanta Airport;30344-5228;GA;4.0
Accommodation & Food Services;Orlando;US;Microtel Inn & Suites Orlando (Universal Studios);32819-8274;FL;5.0
Accommodation & Food Services;Orlando;US;Hyatt Regency Orlando International Airport;32827-4347;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;3.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5.0
Accommodation & Food Services;Key West;US;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;3.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;1.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;4.0
Accommodation & Food Services;Key West;US;The Saint Hotel Key West, Autograph Collection;33040-6511;FL;5.0
Accommodation & Food Services;Erlanger;US;Residence Inn Cincinnati Airport;41018-1082;KY;2.0
Accommodation & Food Services;Culver;US;Culver Cove Resort;46511-1507;IN;2.0
Accommodation & Food Services;South Bend;US;Americas Best Value Inn;46637-3313;IN;4.0
Accommodation & Food Services;South Bend;US;Americas Best Value Inn;46637-3313;IN;4.0
Accommodation & Food Services;Prairie du Chien;US;Country Inn & Suites By Carlson, Prairie du Chien;53821-8739;WI;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;3.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;3.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;3.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;1.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;2.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;3.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;5.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;4.0
Accommodation & Food Services;Chicago;US;River Hotel;60601-3756;IL;1.0
Accommodation & Food Services;Chicago;US;Quality Inn Midway Airport;60629-5816;IL;5.0
Accommodation & Food Services;Chicago;US;The Villa Toscana;60657-2414;IL;5.0
Accommodation & Food Services;Chicago;US;Rodeway Inn;60659-3739;IL;4.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;4.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;2.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;3.0
Accommodation & Food Services;New Orleans;US;NOPSI Hotel New Orleans;70112-1605;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;3.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;1.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;1.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;2.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;4.0
Accommodation & Food Services;New Orleans;US;Aloft New Orleans Downtown;70112-1701;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;1.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;4.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;4.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;4.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;4.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;3.0
Accommodation & Food Services;New Orleans;US;The Troubadour Hotel New Orleans, Tapestry Collection by Hilton;70112-1803;LA;5.0
Accommodation & Food Services;New Orleans;US;The Roosevelt New Orleans, A Waldorf Astoria Hotel;70112-2502;LA;4.0
Accommodation & Food Services;New Orleans;US;The Roosevelt New Orleans, A Waldorf Astoria Hotel;70112-2502;LA;5.0
Accommodation & Food Services;New Orleans;US;Hotel Storyville;70116-1947;LA;5.0
Accommodation & Food Services;New Orleans;US;French Quarter Suites Hotel;70116-2434;LA;3.0
Accommodation & Food Services;New Orleans;US;French Quarter Suites Hotel;70116-2434;LA;4.0
Accommodation & Food Services;New Orleans;US;French Quarter Suites Hotel;70116-2434;LA;5.0
Accommodation & Food Services;New Orleans;US;Soniat House;70116-2593;LA;5.0
Accommodation & Food Services;New Orleans;US;Cornstalk Hotel;70116-2701;LA;4.0
Accommodation & Food Services;New Orleans;US;Cornstalk Hotel;70116-2701;LA;5.0
Accommodation & Food Services;New Orleans;US;Cornstalk Hotel;70116-2701;LA;5.0
Accommodation & Food Services;New Orleans;US;Cornstalk Hotel;70116-2701;LA;5.0
Accommodation & Food Services;New Orleans;US;Maison de Macarty;70117-5708;LA;5.0
Accommodation & Food Services;New Orleans;US;Ace Hotel New Orleans;70130-3511;LA;3.0
Accommodation & Food Services;New Orleans;US;Ace Hotel New Orleans;70130-3511;LA;3.0
Accommodation & Food Services;New Orleans;US;The Pontchartrain Hotel;70130-7101;LA;5.0
Accommodation & Food Services;New Orleans;US;The Pontchartrain Hotel;70130-7101;LA;3.0
Accommodation & Food Services;Palestine;US;Hampton Inn & Suites Palestine;75801-6934;TX;5.0
Accommodation & Food Services;Manitou Springs;US;La Fon Motel;80829-2426;CO;1.0
Accommodation & Food Services;Manitou Springs;US;La Fon Motel;80829-2426;CO;1.0
Accommodation & Food Services;Manitou Springs;US;La Fon Motel;80829-2426;CO;3.0
Accommodation & Food Services;Pueblo;US;Baymont Inn & Suites Pueblo;81008-1033;CO;4.0
Accommodation & Food Services;Pueblo;US;Baymont Inn & Suites Pueblo;81008-1033;CO;3.0
Accommodation & Food Services;Pueblo;US;Baymont Inn & Suites Pueblo;81008-1033;CO;3.0
Accommodation & Food Services;Trinidad;US;Days Inn & Suites Trinidad;81082-3616;CO;4.0
Accommodation & Food Services;Trinidad;US;Days Inn & Suites Trinidad;81082-3616;CO;5.0
Accommodation & Food Services;Trinidad;US;Days Inn & Suites Trinidad;81082-3616;CO;5.0
Accommodation & Food Services;Boise;US;SpringHill Suites Boise;83713-1729;ID;5.0
Accommodation & Food Services;Coeur d'Alene;US;Hampton Inn & Suites Coeur d'Alene;83814-5760;ID;5.0
Accommodation & Food Services;Coeur d'Alene;US;Shilo Inn Suites - Coeur d'Alene;83814-9338;ID;4.0
Accommodation & Food Services;Escalante;US;Circle D Motel;84726-7700;UT;5.0
Accommodation & Food Services;Escalante;US;Circle D Motel;84726-7700;UT;5.0
Accommodation & Food Services;Escalante;US;Circle D Motel;84726-7700;UT;5.0
Accommodation & Food Services;Escalante;US;Circle D Motel;84726-7700;UT;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;4.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;3.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;4.0
Accommodation & Food Services;Phoenix;US;FOUND:RE Phoenix;85004-1817;AZ;5.0
Accommodation & Food Services;Phoenix;US;WoodSpring Suites Phoenix I-10 West;85009-3160;AZ;5.0
Accommodation & Food Services;Phoenix;US;Holiday Inn North Phoenix;85029-3304;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;3.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;3.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
