publishedAt;authorDisplayName;textDisplay;likeCount
2024-09-29T08:32:41Z;@PenneySounds;So Linkin Park 's returned and they have come back strong But if you listen closely, it seem there 's something wrong Have you ever noticed, it doesn 't take too long For Linkin Park to tell you the title of the song  The Title of The Song;0
2024-09-29T08:29:36Z;@frompaintodeathrecordsofficial;Faint part 2;0
2024-09-29T08:22:11Z;@Maxy284;I Love You Emily 😍😍😍;0
2024-09-29T08:13:00Z;@ltxyzonexxg511;🔥🔥🔥🔥🔥🔥🔥;0
2024-09-29T07:46:19Z;@robrob3843;Just awesome scream.;1
2024-09-29T07:37:55Z;@Ace-wp7ld;Big fan of both the new songs am looking forward to the full new album. Not gonna lie i was a little skeptical about the change from chester but the band adapted and these songs play to her strengths and they still have the same intensity/heart/genuine sound/feel that the band has always had. The only negative or criticism i have is a few of the live old songs just don’t suit her range/style and may never sound right to some of us older fans who spent half our lives hearing it done a certain way. With all that being said im still a fan wither way the end product is always great from linkin park as a whole from lyrics to instruments and so on that im all for it going forward. 🤘;0
2024-09-29T07:17:57Z;@immernochmarco8644;Oh my lord. Awesome I love it. And Emily is perfect I don 't understand the hate.   More pls;1
2024-09-29T07:12:31Z;@MaggzJenta;Kylie. Moments like this bring us Aussiez!(?)! Outta hiding from what everyone else has done. It 'z Aussiez time to say. It 'z moments like thiz I can proudly say Australianana!;0
2024-09-29T07:04:08Z;@michaczerwinski7116;Very good track 🙂 I think their new chapter will be good;0
2024-09-29T06:58:39Z;@filiptanev2636;Chester would be proud! Bravo, Linkin Park, Emily, you killed it!!!;0
2024-09-29T06:46:30Z;@TeuFort_Radio;It sounds like the good old LP;1
2024-09-29T06:44:29Z;@Genosse420;Wtf ist das Geil!!!🤪;0
2024-09-29T06:35:12Z;@knight_wolf8152;Thanks  'Linkin Park ' for the new vibes !!!;0
2024-09-29T06:33:02Z;@rivals16x;Let’s gooo 🔥🔥🔥;0
2024-09-29T06:25:19Z;@Alex-lp2tg;Welcome back LP, that’s awesome ❤;0
