created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 26 01:52:33 +0000 2023;1728592545234739673;""Pelukan sampe gojo mati katanya :( Gojo kan udah jadi es kiko :'(" - di manga nya belum mati non kalo ga salahh #tellonym  https://t.co/6JFrMJn9X5";0;0;1;1;in;1644346429094375426;1728592545234739673;ourrinabluee;https://twitter.com/ourrinabluee/status/1728592545234739673
Sun Nov 26 01:28:59 +0000 2023;1728586617466790339;"5 minggu lagi baru aku mau nonton gojo sama nanami mati";0;2;0;1;in;1097349096849825792;1728586617466790339;dndelionss;https://twitter.com/dndelionss/status/1728586617466790339
Sun Nov 26 01:23:05 +0000 2023;1728585129407422974;"Gojo mati, nanami mati hahahaha,.. Tunggu pompuan yang pakai spek tu buat comeback pulak ..";0;0;0;0;in;752485082670051328;1728585127692009815;aminwinger;https://twitter.com/aminwinger/status/1728585129407422974
Sat Nov 25 23:44:09 +0000 2023;1728560231905624495;"nonton nanami mati aja nangis gue apalagi nanti gojo, fawk authornya mau gw sleding";0;0;0;0;in;845070228;1728560231905624495;HeeseungVip;https://twitter.com/HeeseungVip/status/1728560231905624495
Sat Nov 25 19:09:04 +0000 2023;1728491006969188655;"@JUJUTSUFESS Lho pas sma kan gojo &amp  geto vs toji, riko mati depan muka geto ditembak toji.";0;0;0;0;in;1184090348412256256;1728374220139483257;yourrichboy_;https://twitter.com/yourrichboy_/status/1728491006969188655
Sat Nov 25 18:19:53 +0000 2023;1728478629737488736;"gojo ga mati guys, lg hiatus bntr soalnya harus dagang canay";0;0;0;0;in;1861259161;1728478560917299388;bubbjar;https://twitter.com/bubbjar/status/1728478629737488736
Sat Nov 25 18:10:02 +0000 2023;1728476150740197540;"Mati aja, gue suka gojo karena dia baik bgt bgt cuy, jangan bikin gue jadi benci karakter dia ge";0;0;0;0;in;1705860482358472704;1728476150740197540;ismisasa;https://twitter.com/ismisasa/status/1728476150740197540
Sat Nov 25 17:51:00 +0000 2023;1728471360887046575;"Setiap liat foto ini tuh kek mixed feeling bgt🥺🥲antara seneng, sedih, terharu, gemes sm mukanya satoru🥺🥰☹️gmn pun, makasih gege udh bikin karakter Gojo Satoru. Mau mati atau hidup, gak ngubah aku buat berhenti suka sm satoru🤍 https://t.co/sZNf1LY3Ok";0;1;0;4;in;1582404607363665921;1728471360887046575;satleroks;https://twitter.com/satleroks/status/1728471360887046575
Sat Nov 25 17:19:03 +0000 2023;1728463319244349717;"RIKO  smua ini terjadi grgr Riko mokad. Cb kalo Riko ga mokad? Satosugu ga pegat, geto ga mati trs diambil alih kenjaku, gaada insiden Shibuya, yg mati di Shibuya gaakan mati, Megumi ga secepet itu kerasuka sukuna, gojo GAAKAN jadi kiko";0;0;0;0;in;1674368885645262851;1728463319244349717;scriion;https://twitter.com/scriion/status/1728463319244349717
Sat Nov 25 17:14:39 +0000 2023;1728462213592350843;"@JUJUTSUFESS pernah ketemu kok di awal, si toji kan awal mula knp geto manggil monyet ke non jujutsu, trus riko di tembak di depan matanya sendiri ya sama si toji, kliennya mati trus gojo di kabarkan mati, apa nggak kena mental si geto";0;0;0;0;in;1716704908395921408;1728374220139483257;nabileena;https://twitter.com/nabileena/status/1728462213592350843
Sat Nov 25 16:41:04 +0000 2023;1728453762010988842;"- mulai kecanduan matcha - naik berat badan 4kg wkwk - punya anak (sonny angels) - bisa (supported) head stand - nangisin gojo nanami mati (sedih bgt) - bestie guweh punya bisnisss!!! (shopee: thale.the.label) - nemu hobi baru: karaoke wkwk";0;0;0;0;in;1395242141220106241;1728452734389768676;whaletatoes;https://twitter.com/whaletatoes/status/1728453762010988842
Sat Nov 25 16:08:22 +0000 2023;1728445530240655733;"gojo hidup lagi jadi villain, ujung2 nya sih mati ya tapi bakal rame ga sih fight scene nya wkwk";0;0;0;1;in;1145715430444507142;1728445530240655733;anggraiinr;https://twitter.com/anggraiinr/status/1728445530240655733
Sat Nov 25 15:32:49 +0000 2023;1728436584272552277;"Chapter selepas selepas daddy gojo mati sgt aneh ye https://t.co/fngIl1kyfA";0;0;0;0;in;976264170;1690662069060939776;sukamakanyogurt;https://twitter.com/sukamakanyogurt/status/1728436584272552277
Sat Nov 25 15:27:17 +0000 2023;1728435192099139970;"@anfess_ Ngejokes "Gojo kiko" ,iya gw tau gojo jdi kiko tpi pliss jgn dibercandain!! gw dah stres gojo mati malah dibuatin bercandaan!! semoga Gojo tenang dialam anime!!";1;1;3;30;in;1651529717252780033;1728423293244649758;mihyaeruukaiza;https://twitter.com/mihyaeruukaiza/status/1728435192099139970
Sat Nov 25 15:13:15 +0000 2023;1728431663418658996;"AKU GAK BISA BAYANGIN SESEDIH APA KALO NANTI GOJO MATI DI ANIMASIIN😭😭😭😭😭😭 https://t.co/2VPaYBp7Uj";0;0;0;0;in;846232065523642369;1728430777472561271;maitonghuang;https://twitter.com/maitonghuang/status/1728431663418658996
Sat Nov 25 14:16:08 +0000 2023;1728417289350029646;"@panggilEliaja cowokku mati semua, gojo eren nana https://t.co/5F92p5YxMj";0;0;0;0;in;1248340135625678848;1728414402431553585;maikiteru;https://twitter.com/maikiteru/status/1728417289350029646
Sat Nov 25 14:15:57 +0000 2023;1728417240335401104;"OH... IYA... ADUH... YAALLAH... TUHKAN GOJO KGK BISA MATI DIA IDUP SELAMANYA SM GW...";0;0;0;0;in;1692411032017489920;1728417240335401104;Berlin_Golf;https://twitter.com/Berlin_Golf/status/1728417240335401104
Sat Nov 25 14:12:13 +0000 2023;1728416300530348489;"AYANG GWE LAH SI GOJO, UDH BALIK SANA LU NGOTAK DRPD KELUAR TRS MALAH MATI";0;0;0;0;in;1303131331514179584;1728416300530348489;itscatus_;https://twitter.com/itscatus_/status/1728416300530348489
Sat Nov 25 13:07:43 +0000 2023;1728400068456444146;"@The_BlackCoat Kalau authornya Tonikaku Kawaii yg hiatus gegara Gojo mati sih tahu";0;1;0;1;in;1327448928162250758;1728376293438509355;scaranauva;https://twitter.com/scaranauva/status/1728400068456444146
Sat Nov 25 12:50:45 +0000 2023;1728395801284505962;"Sebenernya gojo karakter yang bisa di bilang susah buat di kalahin, terlalu Op, tapi karena di manganya dia bukan karakter utama jadi di bikin mati yang menurut gue pribadi terlalu di paksain wkwk https://t.co/Wm9Z5Qrm0i";0;0;0;2;in;1565212326411714566;1728395801284505962;ardhana904;https://twitter.com/ardhana904/status/1728395801284505962
Sat Nov 25 12:03:37 +0000 2023;1728383937867874551;"Ditambah ni, semua kutukn yang berasal dari manusia tanpa CE/lemah itu ngebuat temen-temen Geto pada mati (contoh kejadian Gojo sama Haibara) ini yang bikin dia milih meratakan manusia biar manusia gak nyiptain kutukan dan temen-temennya gak meninggoy semua";0;1;0;0;in;1499209212223954944;1728383937867874551;Arsla_hj;https://twitter.com/Arsla_hj/status/1728383937867874551
Sat Nov 25 11:46:26 +0000 2023;1728379613666255306;"gojo beneran mati ga sich, gue mo nonton jadi takut";0;0;0;0;in;1148614911875903492;1728379613666255306;bellyshopeepay;https://twitter.com/bellyshopeepay/status/1728379613666255306
Sat Nov 25 11:32:41 +0000 2023;1728376154711830596;"Mending mati, gojo jd villain bakal ngerepotin";0;0;0;0;in;1181137367417016321;1728376154711830596;PambinyaTaehyun;https://twitter.com/PambinyaTaehyun/status/1728376154711830596
Sat Nov 25 11:27:38 +0000 2023;1728374881270784201;"@JUJUTSUFESS Bakal lebih dari miwa sih soalnya gue cinta mati secinta itu sama seorang gojo satoru 😘🥰";0;0;0;1;in;1469454368185352195;1728369193937223847;skdmlrhwy;https://twitter.com/skdmlrhwy/status/1728374881270784201
Sat Nov 25 10:45:11 +0000 2023;1728364198441460177;"Aku dah mulai ikhlas gojo mati 😭😖";0;0;0;0;in;996142895764717568;1728364198441460177;diktalika;https://twitter.com/diktalika/status/1728364198441460177
Sat Nov 25 10:45:02 +0000 2023;1728364161951056238;"gw mau lanjut nonton/baca jjk lagi kalo gojo udah canonically alive (kalo emg mati beneran yaudah gk mau lanjut samsek) (gw sedih) (tu manga bikin sakit jiwa) https://t.co/ZvZDDeD1qP";0;0;0;0;in;1368898385713926146;1728364161951056238;trafalgarity;https://twitter.com/trafalgarity/status/1728364161951056238
Sat Nov 25 10:43:56 +0000 2023;1728363885986742328;"@ryoshizaws iya... sejak dapet spoiler gojo mati ak jg dah gk terlalu ngikutin si TAPI kalo cowokku nyusul.... 😇👊🏻 siap2 lu gege https://t.co/PsFBgWt7UR";0;0;0;0;in;1006812701362999302;1728353103060328897;nojaeis;https://twitter.com/nojaeis/status/1728363885986742328
Sat Nov 25 10:09:20 +0000 2023;1728355178888528010;"Some manga spoiler say gojo hidup balik lepas mati lawan sukuna...harap2 betul la haha.";0;0;0;1;in;1204850707750240256;1728355178888528010;Seuszz;https://twitter.com/Seuszz/status/1728355178888528010
Sat Nov 25 10:05:57 +0000 2023;1728354327939695007;"aslinya aku gapapa gojo mati... ya mungkin karena aku bukan gojo stan jg kli, cuma sorcerer semua itu bergantung ke gojo semua jadi ya gak berkembang. udh gak berkembang, dunia jujutsu jg gak seimbang. kalo dia jadi villain ya tambah gak seimbang lagi";0;0;0;1;in;1355509742941032451;1728354327939695007;appuruppie;https://twitter.com/appuruppie/status/1728354327939695007
Sat Nov 25 09:59:27 +0000 2023;1728352691309679056;"@Crushpalingoke soalnya gojo ini npc OP rasa mc jadi kalau mati kek kek kek hahhh???";0;0;0;0;in;1225011253132742656;1728339253669810278;anknkf;https://twitter.com/anknkf/status/1728352691309679056
Sat Nov 25 09:55:57 +0000 2023;1728351812498186601;"hmmmmmmmmmm sulit sulit. gatau ya bingung krna menurutku suguru mati itu udah bener, nanami mati juga bener krna kasian bliau juga, gojo mati jg sbnernya udah bener cm mungkin timingnya agak dipanjangin dikit biar keliatan epic dikitlah gak gampang bgt matinya. TPI YA BINGUNG DEH";0;0;0;0;in;1355509742941032451;1728351812498186601;appuruppie;https://twitter.com/appuruppie/status/1728351812498186601
Sat Nov 25 08:36:18 +0000 2023;1728331763964121309;"Mending mati lah. Bahkan kalo ada pilihan cacat atau kehilangan six eyes, buat org yg punya kompleks dewa kayak gojo, dia lebih baik mati";0;0;0;0;in;718653050911461376;1728331763964121309;asukanijimura;https://twitter.com/asukanijimura/status/1728331763964121309
Sat Nov 25 08:26:14 +0000 2023;1728329232651329893;"@JUJUTSUFESS gojo mati apa gojo idup jadi villain? 😔";52;0;0;0;in;1029733125499191296;1728323887690403959;mayyv__;https://twitter.com/mayyv__/status/1728329232651329893
Sat Nov 25 07:39:03 +0000 2023;1728317358622802134;"@vdkalexa fans intern ya? kalo iya kelakuan fans jjk inter memang ajaib banget sih ada aja bahan buat di hate😭 nobara mati aja nyalahin gojo😭";0;1;0;1;in;2638096548;1728161242370433424;stsghourr;https://twitter.com/stsghourr/status/1728317358622802134
Sat Nov 25 07:30:43 +0000 2023;1728315260791321005;"Di twitter gue Nanami masih trending 😭 gimana nanti pas Gojo mati dianimasiin yakk, pas gojo mati di manga aja itu trending nya berhari-hari.";0;0;0;0;in;1003426240143900672;1728315260791321005;Shiraa_Cchlt;https://twitter.com/Shiraa_Cchlt/status/1728315260791321005
Sat Nov 25 06:11:24 +0000 2023;1728295300299968744;"@__loveshak #spoiler Nanti lepas dah unseal Gojo, dia lawan dengan Sukuna. Then Gojo kalah and mati kena bunuh dgn Sukuna.  And Sukuna guna body Megumi masa lawan Gojo. Sekian. Kbye! https://t.co/g0UMTbu9LS";0;0;0;0;in;1625582576827265024;1728293613703233976;MalZul_;https://twitter.com/MalZul_/status/1728295300299968744
Sat Nov 25 06:06:19 +0000 2023;1728294021041381589;"pas gojo mati jg biasa aja (biarpun masi berharap ini mati2 an aj lg kek waktu dibunuh toji) soalnya ya kek emng gojo km jg suka takabur jd orng ya";0;1;0;0;in;252111101;1728292658119139633;tetraparese;https://twitter.com/tetraparese/status/1728294021041381589
Sat Nov 25 05:34:02 +0000 2023;1728285897601511907;"LAH? GUA KIRA YANG MATI CUMA GOJO WEH https://t.co/BYa52512ae";0;2;0;0;in;996193845325938688;1728285897601511907;edo_danilyan;https://twitter.com/edo_danilyan/status/1728285897601511907
Sat Nov 25 05:06:18 +0000 2023;1728278918153842966;"Nanamin mati ini ikutan galau, gimana klo ntar pas gojo dianimasiin keknya bisa berbulan-bulan dah. Emang paling bner tuh nonton sport anime kalah dikit nangis tapi masih hidup 😭";0;0;0;0;in;1295319091910045696;1728278918153842966;jecheory;https://twitter.com/jecheory/status/1728278918153842966
Sat Nov 25 04:13:06 +0000 2023;1728265527599260080;"@do_ribi banyak sie, gojo (sempat mati trs idup lg), geto (udh idup lg jadi kenjaku, yuta, choso, yuji (mc jd ga bakal mati dulu dlm waktu dekat) 🤭🤭 aku ngga husbuin nanami sama toji krena bukan tipeq";0;1;0;0;in;1566398026427805697;1728264165960360404;chocoyashi;https://twitter.com/chocoyashi/status/1728265527599260080
Sat Nov 25 04:10:53 +0000 2023;1728264969874190577;"@SidqiIqbal Gojo kan juga dah mati. Trs kenapa masih di taruh disana";0;0;0;0;in;1415718698908721153;1728252543279763948;aichanyah;https://twitter.com/aichanyah/status/1728264969874190577
Sat Nov 25 04:08:23 +0000 2023;1728264343291347083;"@sexcsae Mati dong kalau masuk ke badan gojo";0;1;0;0;in;1571666295531380742;1728208159058334164;Aurstellar;https://twitter.com/Aurstellar/status/1728264343291347083
Sat Nov 25 03:30:42 +0000 2023;1728254859361787921;"semalem tbtb radit nanya aku wibu ya terus menjelaskan teori knp gojo sebtulnya belum mati😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭";0;1;0;0;in;1226699684959277056;1728254859361787921;jinsungitis;https://twitter.com/jinsungitis/status/1728254859361787921
Sat Nov 25 03:14:25 +0000 2023;1728250760771817576;"OH INI  - Gojo mati - Nanami mati  😢💔🥀";0;0;0;0;in;1013813886112358407;1728250499840045373;luuvlullaby;https://twitter.com/luuvlullaby/status/1728250760771817576
Sat Nov 25 02:53:52 +0000 2023;1728245591287923128;"BANGKEEE SEMUANYA AJA SALAHIN GOJO. KMRN DIKATAIN LEMAH GEGARA KALAH AMA SUKUNA, ABIS ITU NYALAHIN GOJO KARNA NANAMI MATI, TRUS SEKARANG MAU NYALAHIN GOJO KARNA GK PERNAH KELIATAN INTERACT/ GK PEDULI SAMA NOBARAAA HAH??";0;0;0;0;in;1376063854547857409;1728245591287923128;toozunimm;https://twitter.com/toozunimm/status/1728245591287923128
Sat Nov 25 02:39:30 +0000 2023;1728241976271941797;"@remahancone Iya, di JJK 0 dia mati dibunuh gojo, yang di S2 itu kenjaku make tubuhnya geto";0;0;0;0;in;1144827275944181760;1728240129410785382;murid_gojo;https://twitter.com/murid_gojo/status/1728241976271941797
Sat Nov 25 01:24:02 +0000 2023;1728222981237924273;"@icecreammylt gojo mati dibunuh sama kakak saya (sukuna) mwehehehe😭";0;0;0;0;in;1550759345188614144;1728106667081101347;young_krl123;https://twitter.com/young_krl123/status/1728222981237924273
Sat Nov 25 00:30:52 +0000 2023;1728209600766480731;"@JPFBASE Sama aja gaksi? Gojo tuh masih hidup, dan bakal menang juga kok lawan Sukuna. Dia cuma lagi mati suri doang🥹";0;0;0;0;in;2386509420;1727892295071256639;melangutbentala;https://twitter.com/melangutbentala/status/1728209600766480731
Fri Nov 24 19:36:24 +0000 2023;1728135497778885106;"@JPFBASE dua duanya cowo gue, masih sedih banget gojo mati😭 amoeba aja abis membelah diri bisa tumbuh lagi masa gojo gbs😭😭";0;0;0;0;in;1396981779609776128;1727892295071256639;aliyawnz;https://twitter.com/aliyawnz/status/1728135497778885106
Fri Nov 24 18:30:55 +0000 2023;1728119017871929597;"Loh, gojo nggak jadi mati? Kemaren udah jadi es kiko perasaan, dimasukin freezer lagi kah?";0;0;0;0;in;1256670642667020288;1728119017871929597;McFlurryOreo_1;https://twitter.com/McFlurryOreo_1/status/1728119017871929597
Fri Nov 24 17:39:26 +0000 2023;1728106063776608482;"@aleojr_ Gojo pun mati 🤢";1;1;0;0;in;1110046920615944192;1728083962671636623;uknowubetter_;https://twitter.com/uknowubetter_/status/1728106063776608482
Fri Nov 24 16:37:06 +0000 2023;1728090376563748916;"@JPFBASE sampean kok percoyo gojo mati";0;0;0;0;in;1013801686912020485;1727892295071256639;menminuum;https://twitter.com/menminuum/status/1728090376563748916
Fri Nov 24 16:32:49 +0000 2023;1728089296362426734;"Apa gege bikin gojo mati kebelah gitu sbg bentuk belas kasihan ya? Rasanya lebih tragis kalo lehernya yg ketebas/kepalanya mental atau badannya bener2 full ancur.. "bikin kebelah aja deh, tar gua dimarahin editor"";0;0;0;0;in;2270104056;1728089296362426734;nyeongtoru;https://twitter.com/nyeongtoru/status/1728089296362426734
Fri Nov 24 15:55:43 +0000 2023;1728079959816536449;"gw tuh sbnrny paling ga suka karakter op, yg kekuatannya ga masuk akal, susah mati, dsb. makanya gw lebih seneng gojo punya "batas" daripada kekuatan yg over. semuanya jadi keliatan lebih masuk akal buat seorang gojo satoru. krna gw lebih suka karakter yg manusiawi.";0;0;1;0;in;718653050911461376;1728079959816536449;asukanijimura;https://twitter.com/asukanijimura/status/1728079959816536449
Fri Nov 24 15:41:35 +0000 2023;1728076405257228416;"@qieliyy gojo x mati pon lagi tpi ke slice je";0;0;0;0;in;1679947550319874050;1727936202152824860;RugbyPlaye02;https://twitter.com/RugbyPlaye02/status/1728076405257228416
Fri Nov 24 15:14:32 +0000 2023;1728069595678884307;"guys trnyta bhong kok gojo gk mati";0;0;0;0;in;1502863145823399945;1728069595678884307;soulhirei;https://twitter.com/soulhirei/status/1728069595678884307
Fri Nov 24 15:13:42 +0000 2023;1728069385573539858;"Tapi tu lah, Nanami mati macam tu je. Pedih jugak bila tengol. Harap Gojo dilepaskan dari ikatan tu dan gunakan power dia untuk dapatkan roh Nanami semula. Ke tak possible eh? Sebab ada baca theory yang benda tu Gojo boleh buat";0;1;0;1;in;878559344962420736;1728069385573539858;pudseposen;https://twitter.com/pudseposen/status/1728069385573539858
Fri Nov 24 15:10:25 +0000 2023;1728068562206502969;"Trims gege akuntansi yg kek kontol, kmrn nangis gojo, skrng nangisin nanami mati yg dianimasikan, kontol lu";0;0;0;0;in;814167534337277952;1728068562206502969;ayupsta;https://twitter.com/ayupsta/status/1728068562206502969
Fri Nov 24 14:55:02 +0000 2023;1728064690612588915;"Gojo serius mati?";0;0;0;0;lt;2270104056;1728064690612588915;nyeongtoru;https://twitter.com/nyeongtoru/status/1728064690612588915
Fri Nov 24 14:38:46 +0000 2023;1728060596657000750;"Kalo kata gw mah Gojo lu buruan dah keluar dari kotak sebelum anak2 lu pada mati semua";0;0;0;0;in;77741226;1728060596657000750;darmarein;https://twitter.com/darmarein/status/1728060596657000750
Fri Nov 24 14:32:39 +0000 2023;1728059056592408605;"nanami mati, gojo mati, eren mati, gaji gua bulan september blm turun. yaelahhh capek ati";0;2;0;0;in;1100743693802233858;1728059056592408605;fachiradiana;https://twitter.com/fachiradiana/status/1728059056592408605
Fri Nov 24 14:30:11 +0000 2023;1728058433683836985;"Kalau baca JJK, Nanami tu takde function apa pun. Just a normal salaryman yang jadi bomoh/dukun. Habis kuat pun dia junior Gojo Satoru. Tau tau masa mati, dia sebut nak retired dekat Kuantan jadi viral. Benak agaknya sampai nak bagi title Dato hahahaha";0;0;0;0;in;1220083542;1728058433683836985;moscawalter;https://twitter.com/moscawalter/status/1728058433683836985
Fri Nov 24 14:20:49 +0000 2023;1728056080058474574;"@SeraphChaewonn Gojo katanya gajadi mati";0;1;0;0;in;1687324579122077696;1728051972660424859;kiyotaqa;https://twitter.com/kiyotaqa/status/1728056080058474574
Fri Nov 24 14:14:50 +0000 2023;1728054571040493905;"@hnsshaheera Knp dgn nama gojo tu? Mati dah sume nye gege buat hahahhah";0;1;0;0;in;309253782;1728043673319842287;IrfanAnwari;https://twitter.com/IrfanAnwari/status/1728054571040493905
Fri Nov 24 14:04:24 +0000 2023;1728051948576760186;"@heyjumpoff Gojo mati masih lama😭😭😭 ada yang lain lagi nanti yang mati di eps pekan depan";1;1;0;0;in;1438995437600456704;1728046890963324968;daehan77ofc;https://twitter.com/daehan77ofc/status/1728051948576760186
Fri Nov 24 14:03:25 +0000 2023;1728051701536452683;"@daehan77ofc ohhhh berarti abis ini nangis lagi krn gojo jugv mati di anime ya?";0;1;0;0;in;1515242077806034944;1728046890963324968;heyjumpoff;https://twitter.com/heyjumpoff/status/1728051701536452683
Fri Nov 24 14:01:16 +0000 2023;1728051158743171374;"@mycheesecakee Ini mati semua ya ??gojo mati juga kn?";0;1;0;0;in;1706227961429630976;1728049766209122385;lemahtelesh;https://twitter.com/lemahtelesh/status/1728051158743171374
Fri Nov 24 13:55:53 +0000 2023;1728049804255912205;"@regulusblxack hooh wkwk kenjaku *** ogh, ngasi geto nahan ben ora ngelarani gojo, padahal dee wes dadi arwah, rekoso bgt wes mati tapi gak iso tenang";0;0;0;0;in;1411275086045212675;1728046766279274706;ikjunnie;https://twitter.com/ikjunnie/status/1728049804255912205
Fri Nov 24 13:53:33 +0000 2023;1728049215127896134;""mending milih gojo mati, atau cari husbu baru?"  MENDING DARI AWAL GAK USAH KENAL!! FAKKKK MAH KATA GUWEHH";0;0;0;1;in;1651529717252780033;1728049215127896134;mihyaeruukaiza;https://twitter.com/mihyaeruukaiza/status/1728049215127896134
Fri Nov 24 13:48:35 +0000 2023;1728047965724434433;"@ryoikiryomen Bjir, ni yg baca pasti kaga d resapi baik" bayangin temen lo yg plg d syg mati tetiba idup lg apa nggak kaget? Ya kaget lah bgst, namany jg manusia anjir d kata gojo dewa, jelek banget opininy 😤";0;1;0;0;in;1181137367417016321;1727991614982029810;PambinyaTaehyun;https://twitter.com/PambinyaTaehyun/status/1728047965724434433
Fri Nov 24 13:47:57 +0000 2023;1728047807121039573;"@heyjumpoff Yang gojo itu masih di manganya, kalo di anime dia baru di segel belum mati. Yang baru mati si anime itu nanami";0;1;0;0;in;1438995437600456704;1728046890963324968;daehan77ofc;https://twitter.com/daehan77ofc/status/1728047807121039573
Fri Nov 24 13:45:44 +0000 2023;1728047251405082807;"Sepopuler populernya gojo, keknya screen time dia dikit ga sih? Di s2 udh kesegel, trus nanti keluar lawan sukuna lgsg mati.  EH APA TERMASUK BANYAK CM AKU KEBIASA NONTON OP AJA JD KERASA DIKIT";0;1;0;0;in;1642493835900239875;1728047251405082807;review_jujur;https://twitter.com/review_jujur/status/1728047251405082807
Fri Nov 24 13:06:54 +0000 2023;1728037478140170593;"episode selanjutnya gojo mati";0;0;0;1;in;1443468965435490312;1728037478140170593;inibukanvano;https://twitter.com/inibukanvano/status/1728037478140170593
Fri Nov 24 13:02:10 +0000 2023;1728036286697726374;"gw mau buat gini nanti klo gojo mati di anime in";0;0;0;0;in;1381305941644087297;1728036286697726374;mgum1chan;https://twitter.com/mgum1chan/status/1728036286697726374
Fri Nov 24 13:01:04 +0000 2023;1728036008745422940;"@collegemenfess kampret gw udh mau bela sungkawa, malah jadinya kesel anjeng WKWKWKWKWK. kalo gitu gw jg jadi janda dong ditinggal gojo mati";0;0;0;0;in;1286317892183527427;1727877526524182903;fuckbiology__;https://twitter.com/fuckbiology__/status/1728036008745422940
Fri Nov 24 12:46:56 +0000 2023;1728032452046962976;"Gojo sebenarnya mati ke tak? Kalau dia confirm hidup balik baru aku layan jjk balik.";0;0;0;0;in;98886799;1728032452046962976;matt3kure;https://twitter.com/matt3kure/status/1728032452046962976
Fri Nov 24 12:16:13 +0000 2023;1728024722724790548;"@jambugula @zeynitsu @JPFBASE Itu dia , padahal dulu banyak banget penyihir pada pasang bounty di kepala gojo biar dia mati eh pas udh mati malah ketar- ketir dunia per dukunan kwkwkkw";0;0;0;0;in;113220396;1727892295071256639;Ifaturrohman;https://twitter.com/Ifaturrohman/status/1728024722724790548
Fri Nov 24 12:05:00 +0000 2023;1728021897517150561;"@itsmehaiiiii_ Sbener a ak nonton jjk fomo karna pd ngomongin gojo jd kiko 😁😁, hrsnya sy gk kaget yh soal karakter mati gt TP INI BANYAK AMAT YG MATI 😭😭😭";0;1;0;0;in;1691020455841579008;1728014798556995769;litheary;https://twitter.com/litheary/status/1728021897517150561
Fri Nov 24 12:02:41 +0000 2023;1728021314185974207;"gua tuh penikmat anime bukan manga, dulu sebelum tt mendunia enak bgt nonton anime on going, biarpun manganya udah ending, gua tetep ngga tau gimana alur cerita dan endingnya nanti di anime. sekarang ada tt, sebelum nanami mati juga gua udah tau duluan, gojo mati, gumi, nobara...";0;1;0;0;in;1603718718596317184;1728021314185974207;Firelighthyun;https://twitter.com/Firelighthyun/status/1728021314185974207
Fri Nov 24 11:46:18 +0000 2023;1728017194897072579;"Dazai bisa hidup karena dia ga ngandelin dirinya sendiri tapi dia masih gunain kemampuan orang sekitarnya buat ngejalanin rencana yang dia buat.. menurut gue, gojo belom tentu mati sih.. kan katanya kalo mau bunuh dia mesti hancurin otaknya dulu(?)";0;1;0;0;in;1414824953283694595;1728017194897072579;KIPASANGINVENTI;https://twitter.com/KIPASANGINVENTI/status/1728017194897072579
Fri Nov 24 11:32:39 +0000 2023;1728013756167536794;"jiraiya mati asuma mati sarutobi mati gojo mati nanami mati rengoku mati erwin mati  semua sensei aja mati di setiap anime";0;4;0;0;in;2957460048;1728013756167536794;fentargaryen;https://twitter.com/fentargaryen/status/1728013756167536794
Fri Nov 24 11:27:45 +0000 2023;1728012523751018742;"@JPFBASE gojo atas soalnya mati muda";0;0;0;2;in;1683689731044048896;1728001765780705467;oizym;https://twitter.com/oizym/status/1728012523751018742
Fri Nov 24 11:03:10 +0000 2023;1728006338847142116;"Gw lbh sedih pas Nanami mati drpd Gojo...😭😭 terlalu cepet dan matinya tuh kek... asgdhdjklzxnxmmccbc 😭😭 he deserve better 😥";0;0;0;0;in;1701913127024201728;1728006338847142116;Blizzmoonlily;https://twitter.com/Blizzmoonlily/status/1728006338847142116
Fri Nov 24 11:00:02 +0000 2023;1728005549038666165;"Mvs sender baru aja selesai nonton eps terbaru jujutsu kaisen, trs bingung kok orang pada bilang Gojo mati si? Kan dia cm kesegel? Apa sender yg ga paham?";0;3;0;1;in;1565895180;1728005549038666165;moviemenfes;https://twitter.com/moviemenfes/status/1728005549038666165
Fri Nov 24 10:51:58 +0000 2023;1728003520698393038;"@JPFBASE Gojo yg bawah soalnya ga mati";0;0;0;0;in;1361610138629545990;1728001765780705467;bokekokko;https://twitter.com/bokekokko/status/1728003520698393038
Fri Nov 24 10:42:19 +0000 2023;1728001090279596322;"@kstnz @sbyfess nonton episode sebelum gojo mati, pasti masih hidup";0;0;0;0;in;1523488875985137664;1727899293850435878;cigsafterrun;https://twitter.com/cigsafterrun/status/1728001090279596322
Fri Nov 24 10:30:38 +0000 2023;1727998151628570667;"@Rabbitwatters0n Kalau hidup risau jadi panjang je cerita. Mangaka dah kering idea dah tu. Tunggu gojo mati pulak nanti 😂";0;1;1;1;in;1433517529;1727904126179176881;amirulzkri;https://twitter.com/amirulzkri/status/1727998151628570667
Fri Nov 24 10:26:26 +0000 2023;1727997095016345879;"@reyysolomon gojo mati";0;1;0;0;in;1708866679596634112;1727830336711840199;rahmatfushi;https://twitter.com/rahmatfushi/status/1727997095016345879
Fri Nov 24 10:25:12 +0000 2023;1727996783622783284;"@//ogsukunafucker= halah terima aja husbu lu lemah anj. lebay dasar gojo stan  @//bibibbi= 2in  @//lesbiansformahito= tauluh accept aja gojo mid  @//naoyafucker=GOJO MATI GOJO MATI   "Wah kayak setan nih sukuna stan." Geto langsung seruput mienya sambil ngetik panjang lebar";0;1;0;2;in;1149655762580340736;1727994473911930933;sadtoruuu;https://twitter.com/sadtoruuu/status/1727996783622783284
